2312.06,2315.93,3.0,2315.95,1.1166637,2315.98,0.209,2315.99,4.8737632,2316.0,0.4745245,2318.5,0.9996,2318.73,5.2395,2318.75,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.67,0.5,2312.06,0.94687359,2312.05,0.125,2312.04,0.121,2312.03,0.245,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2307.89,0.02,2306.18,0.00217242,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.8,7.233,2300.77,3.0
2312.06,2315.93,3.0,2315.98,0.209,2315.99,4.8737632,2316.0,0.4745245,2318.5,0.9996,2318.73,3.4965,2318.75,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.67,0.5,2324.99,0.36,2312.05,0.125,2312.04,0.121,2312.03,0.245,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2307.89,0.02,2306.18,0.00217242,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.8,7.233,2300.77,3.0,2300.11,0.5
2312.06,2315.92,4.3213,2315.93,3.0,2315.97,1.42318382,2315.98,0.209,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.73,3.4965,2318.75,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2312.05,0.125,2312.04,0.121,2312.03,0.245,2311.76,0.94687359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2307.89,0.02,2306.18,0.00217242,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.8,7.233,2300.77,3.0
2312.06,2315.92,4.3213,2315.93,3.0,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.73,3.4965,2318.75,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2320.68,0.499,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2312.08,1.19557,2312.05,0.125,2312.04,0.121,2312.03,0.245,2311.76,0.94687359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2307.89,0.02,2306.18,0.00217242,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.8,7.233
2312.06,2315.91,1.42318382,2315.92,4.3213,2315.93,3.0,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.73,3.4965,2318.75,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2312.08,1.19557,2312.05,0.25,2312.04,0.121,2312.03,0.245,2311.51,0.94687359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.8,7.233,2300.77,3.0
2312.06,2315.91,1.42318382,2315.92,4.3213,2315.93,3.0,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.73,3.4965,2318.75,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2312.08,1.19557,2312.05,0.25,2312.04,0.121,2312.03,0.245,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.8,7.233,2300.77,3.0,2300.11,0.5
2312.06,2315.9,4.3119,2315.91,1.42318382,2315.93,3.0,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.73,3.4965,2318.75,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2312.08,1.19557,2312.05,0.25,2312.04,0.121,2312.03,0.245,2311.61,0.94687359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.8,7.233
2312.06,2315.9,4.3119,2315.91,1.42318382,2315.93,3.0,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.73,3.4965,2318.75,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2312.08,1.19557,2312.05,0.25,2312.04,0.121,2312.03,0.245,2311.61,0.94687359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.8,7.233
2312.06,2315.9,4.3119,2315.91,1.42318382,2315.93,3.0,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.73,3.4965,2318.75,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2312.08,1.19557,2312.05,0.25,2312.04,0.121,2312.03,0.245,2311.61,0.94687359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.81,0.24
2312.06,2315.9,4.3119,2315.91,1.42318382,2315.93,3.0,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.73,3.4965,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.66,0.36,2312.08,1.19557,2312.05,0.25,2312.03,0.245,2311.61,0.94687359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.81,0.24,2300.8,6.993
2312.06,2314.0,3.76299105,2315.9,4.3119,2315.91,1.42318382,2315.93,3.0,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.76,3.0,2318.98,3.4965,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2312.08,1.19557,2312.05,0.25,2312.03,0.245,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.81,0.24,2300.11,0.5,2300.05,5.7
2312.06,2314.0,3.76299105,2315.9,4.3119,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.98,3.4965,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.66,0.36,2324.67,0.5,2312.09,0.94687359,2312.08,1.19557,2312.05,0.25,2312.03,0.245,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.83,6.993,2300.81,0.24
2312.06,2313.99,3.0,2314.0,3.76299105,2315.9,4.3119,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.76,3.0,2318.98,3.4965,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2312.08,1.19557,2312.05,0.25,2312.03,0.245,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.83,6.993,2300.81,0.24,2300.11,0.5
2312.06,2313.99,4.42318382,2314.0,3.76299105,2315.9,4.3119,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.76,3.0,2318.98,3.4965,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2312.08,1.19557,2312.05,0.25,2312.03,0.245,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.83,6.993,2300.81,0.24,2300.11,0.5
2313.99,2313.99,3.88602894,2314.0,3.76299105,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.76,3.0,2318.98,3.4965,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.66,0.36,2312.08,1.19557,2312.05,0.25,2312.03,0.245,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.83,6.993,2300.81,0.24,2300.11,0.5
2313.99,2313.99,5.5207819,2314.0,3.76299105,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.76,3.0,2318.98,3.4965,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.66,0.36,2312.08,1.19557,2312.05,0.25,2312.03,0.245,2311.5,0.25,2311.31,0.94687359,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.83,6.993,2300.81,0.24
2313.99,2313.99,1.1996819,2314.0,3.76299105,2315.98,4.3215,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.76,3.0,2318.98,3.4965,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2312.09,0.94687359,2312.08,1.19557,2312.05,0.125,2312.03,0.245,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.83,6.993,2300.81,0.24
2313.99,2313.99,1.1996819,2314.0,3.76299105,2315.98,4.3215,2315.99,4.8737632,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.76,3.0,2318.98,3.4965,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2312.09,1.32400787,2312.08,1.19557,2312.05,0.125,2312.03,0.245,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.83,6.993,2300.81,0.24
2313.99,2313.99,1.1996819,2314.0,3.76299105,2315.98,4.3215,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.76,3.0,2318.98,3.4965,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.66,0.36,2312.09,1.32400787,2312.08,1.19557,2312.05,0.125,2312.03,0.245,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.83,6.993,2300.81,0.24
2313.99,2313.99,1.1996819,2314.0,3.76299105,2315.98,4.3215,2316.0,0.4745245,2318.48,1.743,2318.5,0.9996,2318.76,3.0,2318.98,3.4965,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.66,0.36,2312.09,1.32400787,2312.08,1.19557,2312.05,0.125,2312.03,0.245,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.83,6.993,2300.81,0.24
2313.99,2313.99,1.1996819,2314.0,3.76299105,2316.0,0.4745245,2318.47,4.3139,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.66,0.36,2324.67,0.5,2325.0,2.45004328,2312.09,1.32400787,2312.08,1.19557,2312.05,0.125,2312.03,0.125,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.83,6.993,2300.81,0.24
2313.99,2313.99,0.59135735,2314.0,3.76299105,2316.0,0.4745245,2318.45,5.2395,2318.47,4.3139,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.66,0.36,2324.67,0.5,2312.09,1.32400787,2312.08,1.19557,2312.05,0.125,2312.03,0.125,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.83,6.993,2300.81,0.24
2313.99,2313.99,0.59135735,2314.0,3.76299105,2316.0,0.4745245,2318.44,4.3164,2318.45,5.2395,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.66,0.36,2324.67,0.5,2312.09,0.98545883,2312.08,1.19557,2312.05,0.125,2312.03,1.07187359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.81,0.24,2300.61,0.08
2313.99,2313.99,0.59135735,2314.0,3.76299105,2316.0,0.4745245,2318.45,5.2395,2318.47,4.3139,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.66,0.36,2324.67,0.5,2312.09,0.98545883,2312.08,1.19557,2312.05,0.125,2312.03,0.125,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.83,6.993,2300.81,0.24
2313.99,2313.99,0.59135735,2314.0,3.76299105,2316.0,0.4745245,2318.42,5.2395,2318.44,4.3164,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.66,0.36,2324.67,0.5,2312.09,0.98545883,2312.08,1.19557,2312.05,0.125,2312.03,1.07187359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.85,6.993,2300.81,0.24
2313.99,2313.99,0.59135735,2314.0,3.76299105,2316.0,0.4745245,2318.4,4.3091,2318.42,5.2395,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.66,0.36,2324.67,0.5,2312.09,0.98545883,2312.08,1.19557,2312.03,1.07187359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.85,6.993,2300.81,0.24,2300.61,0.08
2313.99,2313.99,0.59135735,2314.0,3.76299105,2316.0,0.4745245,2318.4,4.3091,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.92,0.36,2323.93,6.26869,2324.67,0.5,2325.0,2.45004328,2312.09,0.98545883,2312.08,1.19557,2312.03,0.125,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.85,6.993,2300.61,0.08,2300.12,0.24
2313.99,2313.99,0.59135735,2314.0,3.76299105,2316.0,0.4745245,2318.38,5.2395,2318.4,4.3091,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.92,0.36,2323.93,6.26869,2324.67,0.5,2312.09,0.98545883,2312.08,1.19557,2312.03,0.125,2311.97,0.94687359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.85,6.993,2300.61,0.08
2313.99,2313.99,0.59135735,2314.0,3.76299105,2316.0,0.4745245,2318.38,5.2395,2318.4,4.3091,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.92,0.36,2323.93,6.26869,2324.67,0.5,2312.09,0.98545883,2312.08,1.19557,2312.03,0.125,2311.97,0.94687359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.85,6.993,2300.61,0.08
2313.99,2313.99,0.59135735,2314.0,3.76299105,2316.0,0.4745245,2318.36,4.3103,2318.38,5.2395,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.92,0.36,2323.93,6.26869,2324.67,0.5,2312.09,0.98545883,2312.08,1.19557,2312.03,0.125,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.85,6.993,2300.61,0.08,2300.12,0.24
2313.99,2313.99,0.59135735,2314.0,3.76299105,2316.0,0.4745245,2318.34,5.2395,2318.36,4.3103,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.92,0.36,2323.93,6.26869,2324.67,0.5,2312.09,0.98545883,2312.08,1.19557,2312.03,1.07187359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.61,0.08,2300.12,0.24,2300.05,5.7
2313.99,2313.99,0.59135735,2314.0,3.76299105,2316.0,0.4745245,2318.33,4.313,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.92,0.36,2323.93,6.26869,2324.67,0.5,2325.0,2.45004328,2312.09,0.98545883,2312.08,1.19557,2312.03,0.125,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.61,0.08,2300.16,3.0,2300.12,0.24
2313.99,2313.99,0.59135735,2314.0,3.76299105,2316.0,0.4745245,2318.31,5.2395,2318.33,4.313,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.92,0.36,2323.93,6.26869,2324.67,0.5,2312.09,0.98545883,2312.08,1.19557,2312.03,0.125,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.61,0.08,2300.16,3.0,2300.12,0.24
2313.99,2313.99,0.12395338,2314.0,3.76299105,2316.0,0.4745245,2318.31,5.2395,2318.33,4.313,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.92,0.36,2323.93,6.26869,2324.67,0.5,2312.09,1.93233242,2312.08,1.19557,2312.03,0.125,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.61,0.08,2300.16,3.0,2300.12,0.24
2314.0,2313.99,3.0,2314.0,3.75894295,2316.0,0.4745245,2318.31,5.2395,2318.33,4.313,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.92,0.36,2323.93,6.26869,2324.67,0.5,2312.09,0.94687359,2312.08,1.19557,2312.03,0.125,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.61,0.08,2300.16,3.0,2300.12,0.24
2314.0,2313.99,3.0,2314.0,3.75894295,2316.0,0.4745245,2318.3,4.3101,2318.31,1.743,2318.5,0.9996,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.67,0.5,2324.99,0.36,2312.09,1.4528628,2312.08,1.19557,2312.03,0.125,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.61,0.08,2300.16,3.0,2300.05,5.7
2313.99,2313.99,2.979,2314.0,3.75894295,2316.0,0.4745245,2318.5,0.9996,2318.74,3.4965,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.67,0.5,2324.99,0.36,2325.0,2.45004328,2312.09,1.4528628,2312.08,1.19557,2312.03,0.125,2311.83,0.94687359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.02,5.2395,2306.0,3.30468035,2305.0,5.0,2300.86,0.24,2300.61,0.08
2313.99,2313.99,7.2943,2314.0,3.75894295,2316.0,0.4745245,2318.28,1.743,2318.5,0.9996,2318.74,3.4965,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.05,0.5,2323.93,6.26869,2324.67,0.5,2324.99,0.36,2312.09,1.4528628,2312.08,1.19557,2312.03,0.125,2311.83,0.94687359,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.03,4.3087,2306.0,3.30468035,2305.0,5.0,2300.86,0.24,2300.61,0.08
2313.99,2313.99,2.979,2314.0,3.75894295,2316.0,0.4745245,2318.28,1.743,2318.5,0.9996,2318.72,3.4965,2318.74,3.4965,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.93,6.26869,2324.67,0.5,2324.99,0.36,2312.08,1.19557,2312.03,0.125,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.05,5.2395,2306.0,3.30468035,2305.0,5.0,2300.86,0.24,2300.16,3.0,2300.05,5.7,2300.0,1.77362173
2313.99,2313.99,2.979,2314.0,3.75894295,2316.0,0.4745245,2318.27,4.9252,2318.5,0.9996,2318.72,3.4965,2318.74,3.4965,2318.76,3.0,2319.0,20.0,2320.0,26.78590835,2320.2,0.5,2321.43,0.1,2323.93,6.26869,2324.67,0.5,2324.99,0.36,2312.09,0.94687359,2312.08,1.19557,2311.5,0.25,2311.11,4.2718557,2310.0,0.37260144,2309.61,0.00593303,2309.12,0.00216966,2307.89,0.02,2306.05,5.2395,2306.0,3.30468035,2305.0,5.0,2300.86,0.24,2300.18,6.993,2300.16,3.0,2300.05,5.7
