2312.06,3,1.1166637,0.209,4.8737632,0.4745245,0.9996,5.2395,3,20,26.78590835,0.5,0.1,0.5,6.26869,0.5,0.94687359,0.125,0.121,0.245,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217242,5.2395,3.30468035,5,7.233,3
2312.06,3,0.209,4.8737632,0.4745245,0.9996,3.4965,3,20,26.78590835,0.5,0.1,0.5,6.26869,0.5,0.36,0.125,0.121,0.245,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217242,5.2395,3.30468035,5,7.233,3,0.5
2312.06,4.3213,3,1.42318382,0.209,4.8737632,0.4745245,1.743,0.9996,3.4965,3,20,26.78590835,0.5,0.1,0.5,0.125,0.121,0.245,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217242,5.2395,3.30468035,5,7.233,3
2312.06,4.3213,3,4.8737632,0.4745245,1.743,0.9996,3.4965,3,20,26.78590835,0.5,0.499,0.1,0.5,6.26869,1.19557,0.125,0.121,0.245,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217242,5.2395,3.30468035,5,7.233
2312.06,1.42318382,4.3213,3,4.8737632,0.4745245,1.743,0.9996,3.4965,3,20,26.78590835,0.5,0.1,0.5,6.26869,1.19557,0.25,0.121,0.245,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.02,5.2395,3.30468035,5,7.233,3
2312.06,1.42318382,4.3213,3,4.8737632,0.4745245,1.743,0.9996,3.4965,3,20,26.78590835,0.5,0.1,0.5,6.26869,1.19557,0.25,0.121,0.245,0.25,4.2718557,0.37260144,0.00593303,0.02,5.2395,3.30468035,5,7.233,3,0.5
2312.06,4.3119,1.42318382,3,4.8737632,0.4745245,1.743,0.9996,3.4965,3,20,26.78590835,0.5,0.1,0.5,6.26869,1.19557,0.25,0.121,0.245,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,7.233
2312.06,4.3119,1.42318382,3,4.8737632,0.4745245,1.743,0.9996,3.4965,3,20,26.78590835,0.5,0.1,0.5,6.26869,1.19557,0.25,0.121,0.245,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,7.233
2312.06,4.3119,1.42318382,3,4.8737632,0.4745245,1.743,0.9996,3.4965,3,20,26.78590835,0.5,0.1,0.5,6.26869,1.19557,0.25,0.121,0.245,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24
2312.06,4.3119,1.42318382,3,4.8737632,0.4745245,1.743,0.9996,3.4965,20,26.78590835,0.5,0.1,0.5,6.26869,0.36,1.19557,0.25,0.245,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,6.993
2312.06,3.76299105,4.3119,1.42318382,3,4.8737632,0.4745245,1.743,0.9996,3,3.4965,20,26.78590835,0.5,0.1,0.5,1.19557,0.25,0.245,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,0.5,5.7
2312.06,3.76299105,4.3119,4.8737632,0.4745245,1.743,0.9996,3.4965,20,26.78590835,0.5,0.1,0.5,6.26869,0.36,0.5,0.94687359,1.19557,0.25,0.245,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24
2312.06,3,3.76299105,4.3119,4.8737632,0.4745245,1.743,0.9996,3,3.4965,20,26.78590835,0.5,0.1,0.5,6.26869,1.19557,0.25,0.245,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24,0.5
2312.06,4.42318382,3.76299105,4.3119,4.8737632,0.4745245,1.743,0.9996,3,3.4965,20,26.78590835,0.5,0.1,0.5,6.26869,1.19557,0.25,0.245,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24,0.5
2313.99,3.88602894,3.76299105,4.8737632,0.4745245,1.743,0.9996,3,3.4965,20,26.78590835,0.5,0.1,0.5,6.26869,0.36,1.19557,0.25,0.245,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24,0.5
2313.99,5.5207819,3.76299105,4.8737632,0.4745245,1.743,0.9996,3,3.4965,20,26.78590835,0.5,0.1,0.5,6.26869,0.36,1.19557,0.25,0.245,0.25,0.94687359,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24
2313.99,1.1996819,3.76299105,4.3215,4.8737632,0.4745245,1.743,0.9996,3,3.4965,20,26.78590835,0.5,0.1,0.5,6.26869,0.94687359,1.19557,0.125,0.245,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24
2313.99,1.1996819,3.76299105,4.3215,4.8737632,0.4745245,1.743,0.9996,3,3.4965,20,26.78590835,0.5,0.1,0.5,6.26869,1.32400787,1.19557,0.125,0.245,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24
2313.99,1.1996819,3.76299105,4.3215,0.4745245,1.743,0.9996,3,3.4965,20,26.78590835,0.5,0.1,0.5,6.26869,0.36,1.32400787,1.19557,0.125,0.245,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24
2313.99,1.1996819,3.76299105,4.3215,0.4745245,1.743,0.9996,3,3.4965,20,26.78590835,0.5,0.1,0.5,6.26869,0.36,1.32400787,1.19557,0.125,0.245,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24
2313.99,1.1996819,3.76299105,0.4745245,4.3139,0.9996,3,20,26.78590835,0.5,0.1,0.5,6.26869,0.36,0.5,2.45004328,1.32400787,1.19557,0.125,0.125,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24
2313.99,0.59135735,3.76299105,0.4745245,5.2395,4.3139,0.9996,3,20,26.78590835,0.5,0.1,0.5,6.26869,0.36,0.5,1.32400787,1.19557,0.125,0.125,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24
2313.99,0.59135735,3.76299105,0.4745245,4.3164,5.2395,0.9996,3,20,26.78590835,0.5,0.1,0.5,6.26869,0.36,0.5,0.98545883,1.19557,0.125,1.07187359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,0.08
2313.99,0.59135735,3.76299105,0.4745245,5.2395,4.3139,0.9996,3,20,26.78590835,0.5,0.1,0.5,6.26869,0.36,0.5,0.98545883,1.19557,0.125,0.125,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24
2313.99,0.59135735,3.76299105,0.4745245,5.2395,4.3164,0.9996,3,20,26.78590835,0.5,0.1,0.5,6.26869,0.36,0.5,0.98545883,1.19557,0.125,1.07187359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24
2313.99,0.59135735,3.76299105,0.4745245,4.3091,5.2395,0.9996,3,20,26.78590835,0.5,0.1,0.5,6.26869,0.36,0.5,0.98545883,1.19557,1.07187359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.24,0.08
2313.99,0.59135735,3.76299105,0.4745245,4.3091,0.9996,3,20,26.78590835,0.5,0.1,0.5,0.36,6.26869,0.5,2.45004328,0.98545883,1.19557,0.125,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.08,0.24
2313.99,0.59135735,3.76299105,0.4745245,5.2395,4.3091,0.9996,3,20,26.78590835,0.5,0.1,0.5,0.36,6.26869,0.5,0.98545883,1.19557,0.125,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.08
2313.99,0.59135735,3.76299105,0.4745245,5.2395,4.3091,0.9996,3,20,26.78590835,0.5,0.1,0.5,0.36,6.26869,0.5,0.98545883,1.19557,0.125,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.08
2313.99,0.59135735,3.76299105,0.4745245,4.3103,5.2395,0.9996,3,20,26.78590835,0.5,0.1,0.5,0.36,6.26869,0.5,0.98545883,1.19557,0.125,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,6.993,0.08,0.24
2313.99,0.59135735,3.76299105,0.4745245,5.2395,4.3103,0.9996,3,20,26.78590835,0.5,0.1,0.5,0.36,6.26869,0.5,0.98545883,1.19557,1.07187359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.08,0.24,5.7
2313.99,0.59135735,3.76299105,0.4745245,4.313,0.9996,3,20,26.78590835,0.5,0.1,0.5,0.36,6.26869,0.5,2.45004328,0.98545883,1.19557,0.125,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.08,3,0.24
2313.99,0.59135735,3.76299105,0.4745245,5.2395,4.313,0.9996,3,20,26.78590835,0.5,0.1,0.5,0.36,6.26869,0.5,0.98545883,1.19557,0.125,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.08,3,0.24
2313.99,0.12395338,3.76299105,0.4745245,5.2395,4.313,0.9996,3,20,26.78590835,0.5,0.1,0.5,0.36,6.26869,0.5,1.93233242,1.19557,0.125,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.08,3,0.24
2314,3,3.75894295,0.4745245,5.2395,4.313,0.9996,3,20,26.78590835,0.5,0.1,0.5,0.36,6.26869,0.5,0.94687359,1.19557,0.125,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.08,3,0.24
2314,3,3.75894295,0.4745245,4.3101,1.743,0.9996,3,20,26.78590835,0.5,0.1,0.5,6.26869,0.5,0.36,1.4528628,1.19557,0.125,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.08,3,5.7
2313.99,2.979,3.75894295,0.4745245,0.9996,3.4965,3,20,26.78590835,0.5,0.1,0.5,6.26869,0.5,0.36,2.45004328,1.4528628,1.19557,0.125,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,0.08
2313.99,7.2943,3.75894295,0.4745245,1.743,0.9996,3.4965,3,20,26.78590835,0.5,0.1,0.5,6.26869,0.5,0.36,1.4528628,1.19557,0.125,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,4.3087,3.30468035,5,0.24,0.08
2313.99,2.979,3.75894295,0.4745245,1.743,0.9996,3.4965,3.4965,3,20,26.78590835,0.5,0.1,6.26869,0.5,0.36,1.19557,0.125,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,3,5.7,1.77362173
2313.99,2.979,3.75894295,0.4745245,4.9252,0.9996,3.4965,3.4965,3,20,26.78590835,0.5,0.1,6.26869,0.5,0.36,0.94687359,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,6.993,3,5.7
2313.99,7.2888,3.75894295,0.4745245,1.743,0.9996,3.4965,3.4965,3,20,26.78590835,0.5,0.22,0.1,6.26869,0.5,2.42073639,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,6.993,3,5.7
2313.99,7.2888,3.75894295,0.4745245,1.743,0.9996,3.4965,20,26.78590835,0.5,0.22,0.1,6.26869,0.5,0.36,2.45004328,2.42073639,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,4.3135,3.30468035,5,0.24,6.993,3
2313.99,2.979,3.75894295,0.4745245,4.9246,1.743,0.9996,3.4965,20,26.78590835,0.5,0.22,0.1,6.26869,0.5,0.36,2.42073639,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,6.993,3,5.7
2313.99,2.979,3.75894295,0.4745245,1.743,4.9246,0.9996,3.4965,20,26.78590835,0.5,0.22,0.1,6.26869,0.5,0.36,2.42073639,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,6.993,3,5.7
2313.99,2.979,3.75894295,0.4745245,1.743,0.9996,3.4965,20,26.78590835,0.5,0.22,0.1,6.26869,0.36,0.5,2.45004328,2.42073639,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,6.993,3,5.7
2313.99,2.979,3.75894295,0.4745245,1.743,4.318,0.9996,3,3.4965,20,26.78590835,0.5,0.22,0.1,6.26869,0.36,2.42073639,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,6.993,3,5.7
2313.99,2.979,3.75894295,0.4745245,1.743,4.318,0.9996,3,3.4965,20,26.78590835,0.5,0.22,0.1,6.26869,0.36,2.42073639,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,6.993,3,5.7
2313.99,2.979,3.75894295,0.4745245,4.3158,1.743,0.9996,3,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,0.5,2.42073639,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,6.993,3,5.7
2313.99,2.979,3.75894295,0.4745245,1.743,4.3158,0.9996,3,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,0.5,1.4738628,1.19557,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,6.993,5.7
2313.99,2.979,3.75894295,0.4745245,4.3125,1.743,0.9996,3,3.4965,20,0.5,26.78590835,0.5,0.1,6.26869,0.36,1.4738628,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.00216966,0.02,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.88877436,3.75894295,0.4745245,5.2395,0.9996,3,20,0.5,26.78590835,0.5,0.1,6.26869,0.36,0.5,2.45004328,0.94687359,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,5.2395,3.30468035,5,0.24,6.993,3,5.7,1.77362173
2313.99,7.20717436,3.75894295,0.4745245,1.743,0.9996,3,20,0.5,26.78590835,0.5,0.1,6.26869,0.36,0.5,2.45004328,2.51096203,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,1.743,4.3119,3.30468035,5,0.24,3,5.7,1.77362173
2313.99,2.88877436,3.75894295,0.4745245,1.743,0.9996,3.4965,3,20,0.5,26.78590835,0.5,0.1,6.26869,0.36,0.5,2.51096203,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.88877436,3.75894295,0.4745245,4.8388,0.9996,3.4965,3,20,0.5,26.78590835,0.5,0.1,6.26869,0.36,0.5,2.51096203,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.88877436,3.75894295,0.4745245,1.743,4.8388,0.9996,3.4965,3,20,0.5,26.78590835,0.5,0.1,6.26869,0.36,2.51096203,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.88877436,3.75894295,0.4745245,4.318,1.743,0.9996,3.4965,3,20,0.5,26.78590835,0.5,0.1,6.26869,0.36,2.51096203,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.88877436,3.75894295,0.4745245,1.743,4.318,0.9996,3.4965,3,20,26.78590835,0.5,0.1,6.26869,0.36,0.5,2.51096203,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.88877436,3.75894295,0.4745245,0.5,4.3195,1.743,0.9996,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,0.5,2.51096203,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.88877436,3.75894295,0.4745245,0.5,1.743,4.3195,0.9996,3,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,2.51096203,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.87235406,3.75894295,0.4745245,0.5,4.3118,1.743,0.9996,3,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,2.51096203,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.87235406,3.75894295,0.4745245,0.5,1.743,4.3118,0.9996,3,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,2.52738233,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.87235406,3.75894295,0.4745245,0.5,1.743,4.3171,0.9996,3,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,2.52738233,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.87235406,3.75894295,0.4745245,0.5,1.743,0.9996,3,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,0.5,2.52738233,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.87235406,3.75894295,0.4745245,0.5,4.3189,0.9996,3,0.384,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,2.52738233,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.87235406,3.75894295,0.4745245,0.5,1.743,4.3189,0.9996,3,0.384,3.4965,20,26.78590835,0.5,0.1,6.26869,2.52738233,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,2.87235406,3.75894295,0.4745245,4.31,0.9996,3,0.384,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,0.5,1.58050874,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,3.30468035,5,0.24,5.7,1.77362173,3,0.2
2313.99,2.87235406,3.75894295,0.4745245,1.743,0.5,4.31,0.9996,3,0.384,3.4965,20,26.78590835,0.5,0.1,6.26869,1.58050874,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173
2313.99,7.19115406,3.75894295,0.4745245,1.743,0.5,0.9996,3,0.384,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,1.58050874,1.19557,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,4.317,3.30468035,5,0.24,1.577
2313.99,6.95448543,3.75894295,0.4745245,0.5,0.9996,3,0.384,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,0.5,1.58050874,1.19557,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,4.317,3.30468035,5,0.24,6.993,5.7,1.77362173
2312.08,2.63568543,3.75894295,0.4745245,4.7564,0.5,1.743,0.9996,3,0.384,3.4965,20,26.78590835,0.5,0.1,6.26869,0.94687359,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173,3
2312.08,2.63568543,3.75894295,0.4745245,4.7564,0.5,0.9996,3,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,0.5,1.81717737,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,1.657,6.993,5.7,1.77362173
2312.08,6.95618543,3.75894295,0.4745245,1.743,0.5,0.9996,3,3.4965,20,26.78590835,0.5,0.1,6.26869,0.36,0.5,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,1.657,6.993,5.7,1.77362173,0.2
2312.08,6.95618543,3.75894295,0.4745245,1.743,0.5,3.4965,0.9996,0.342,20,26.78590835,0.5,0.1,6.26869,0.36,0.5,1.81717737,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,3,1.657,5.7,1.77362173
2313.99,6.46922719,3.75894295,0.4745245,1.743,0.5,3.4965,0.9996,0.857,20,26.78590835,0.5,0.1,6.26869,0.36,0.5,1.81717737,0.25,0.94687359,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,3,1.657
2313.99,2.14872719,3.75894295,0.4745245,4.7549,1.743,0.5,3,3.4965,0.9996,0.857,20,26.78590835,0.5,0.1,6.26869,1.81717737,0.25,0.94687359,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,3,1.657
2313.99,2.14872719,3.75894295,0.4745245,1.743,4.7549,3,0.9996,3.4965,0.857,20,26.78590835,0.5,0.1,6.26869,0.36,2.30413561,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,3,5.7,1.77362173
2313.99,2.14872719,3.75894295,0.4745245,4.3131,3,0.9996,3.4965,0.857,20,0.04,26.78590835,0.5,0.1,6.26869,0.36,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,0.24,6.993,5.7,1.77362173,0.2,0.5
2313.99,2.14872719,3.75894295,0.4745245,1.743,4.3131,0.9996,0.871,3.4965,20,0.04,26.78590835,0.5,0.1,6.26869,0.5,3.2510092,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,3,6.993,5.7,1.77362173,0.2
2311.51,2.14872719,3.75894295,0.4745245,1.743,0.9996,0.871,3.4965,20,0.04,26.78590835,0.5,0.1,6.26869,0.5,2.45004328,1.7145792,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,3,1.662,5.7,1.77362173,0.2
2311.51,2.14872719,3.75894295,0.4745245,4.3114,0.9996,0.871,3.4965,20,0.04,26.78590835,0.5,0.1,6.26869,0.5,2.45004328,0.76770561,0.25,4.2718557,0.37260144,0.00593303,0.02,0.00217131,5.2395,3.30468035,5,6.993,3,1.662,5.7,1.77362173
